,UDI,Product ID,Type,Air temperature [K],Rotational speed [rpm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
346,4526,M19385,M,302.4,0.31621459575768224,139.0,False,False,False,False,False,False
347,8624,M23483,M,297.5,0.31621459575853517,31.0,False,False,False,False,False,False
348,3183,M18042,M,300.1,0.3162145957563067,196.0,False,False,False,False,False,False
349,7503,H36916,H,300.3,0.31621459576766553,193.0,False,False,False,False,False,False
350,1653,H31066,H,297.9,0.316214595766845,142.0,False,False,False,False,False,False
351,2625,H32038,H,299.7,0.31621459575098126,86.0,False,False,False,False,False,False
352,7190,L54369,L,300.4,0.31621459575917027,48.0,False,False,False,False,False,False
353,7062,L54241,L,300.6,0.3162145957565181,155.0,False,False,False,False,False,False
354,1157,H30570,H,297.0,0.31621459575338395,184.0,False,False,False,False,False,False
355,7456,M22315,M,300.2,0.31621459576516564,68.0,False,False,False,False,False,False
356,9156,L56335,L,297.5,0.31621459574778543,143.0,False,False,False,False,False,False
357,5561,L52740,L,302.4,0.31621459576236544,192.0,False,False,False,False,False,False
358,3262,H32675,H,301.3,0.3162145957580798,179.0,False,False,False,False,False,False
359,7929,L55108,L,300.6,0.31621459575984867,198.0,False,False,False,False,False,False
360,3134,H32547,H,300.2,0.31621459575623584,61.0,False,False,False,False,False,False
361,965,L48144,L,295.7,0.316214595770634,97.0,False,False,False,False,False,False
362,6680,L53859,L,301.6,0.316214595752415,3.0,False,False,False,False,False,False
363,8682,L55861,L,297.2,0.316214595765533,183.0,False,False,False,False,False,False
364,2123,M16982,M,299.2,0.31621459576137234,112.0,False,False,False,False,False,False
365,8925,H38338,H,297.1,0.3162145957615973,199.0,False,False,False,False,False,False
366,1595,M16454,M,300.0085898275486,0.3162145957508077,215.0,False,False,False,False,False,False
367,7672,M22531,M,300.5,0.3162145957572097,193.0,False,False,False,False,False,False
368,5077,L52256,L,304.2,0.31621459575774896,37.0,False,False,False,False,False,False
369,8028,L55207,L,300.6,0.3162145957549991,224.0,False,False,False,False,False,False
370,5966,H35379,H,300.5,0.31621459575658817,137.0,False,False,False,False,False,False
371,9510,M24369,M,300.0085898275486,0.31621459576015026,34.0,False,False,False,False,False,False
372,7716,L54895,L,300.5,0.3162145957438983,80.0,False,False,False,False,False,False
373,2864,L50043,L,300.6,0.3162145957582108,244.0,False,False,False,False,False,False
375,1387,L48566,L,298.9,0.31621459575644784,129.0,False,False,False,False,False,False
376,7245,L54424,L,300.0,0.316214595771366,193.0,False,False,False,False,False,False
377,9485,L56664,L,298.9,0.31621459576798233,195.0,False,False,False,False,False,False
378,7327,M22186,M,299.9,0.3162145957473001,180.0,False,False,False,False,False,False
379,5458,M20317,M,303.0,0.3162145957653961,135.0,False,False,False,False,False,False
380,7671,L54850,L,300.5,0.31621459576148514,191.0,False,False,False,False,False,False
381,5013,M19872,M,303.8,0.3162145957729639,66.0,False,False,False,False,False,False
382,3456,H32869,H,301.4,0.3162145957658036,11.0,False,False,False,False,False,False
383,5959,L53138,L,300.6,0.31621459576193006,108.0,False,False,False,False,False,False
384,349,L47528,L,297.6,0.31621459576607,39.0,False,False,False,False,False,False
385,3198,L50377,L,300.0,0.31621459575781546,9.0,False,False,False,False,False,False
386,7244,M22103,M,300.0,0.31621459575249705,190.0,False,False,False,False,False,False
387,3338,L50517,L,301.6,0.31621459576356614,150.0,False,False,False,False,False,False
388,6516,L53695,L,301.0,0.31621459575879135,21.0,False,False,False,False,False,False
389,2600,M17459,M,299.2,0.31621459575658817,22.0,False,False,False,False,False,False
390,1834,L49013,L,297.8,0.31621459574650757,186.0,True,False,False,False,True,False
391,3039,L50218,L,300.4,0.3162145957486403,30.0,False,False,False,False,False,False
392,9393,L56572,L,297.6,0.3162145957558784,149.0,False,False,False,False,False,False
393,1156,H30569,H,297.0,0.3162145957737792,179.0,False,False,False,False,False,False
394,9978,L57157,L,298.6,0.3162145957547744,179.0,False,False,False,False,False,False
395,5316,L52495,L,303.6,0.3162145957697216,14.0,False,False,False,False,False,False
396,9803,H39216,H,298.4,0.31621459577680033,132.0,False,False,False,False,False,False
397,1741,M16600,M,298.5,0.3162145957670541,146.0,False,False,False,False,False,False
398,7820,L54999,L,299.8,0.3162145957504574,146.0,False,False,False,False,False,False
399,7038,L54217,L,300.6,0.31621459576085725,87.0,False,False,False,False,False,False
400,3082,M17941,M,300.0,0.3162145957757666,135.0,False,False,False,False,False,False
401,8346,H37759,H,298.8,0.3162145957594194,171.0,False,False,False,False,False,False
402,1266,L48445,L,297.9,0.31621459576326,39.0,False,False,False,False,False,False
403,4551,M19410,M,302.5,0.3162145957604477,201.0,False,False,False,False,False,False
405,7638,H37051,H,300.4,0.31621459575644784,105.0,False,False,False,False,False,False
406,8092,L55271,L,300.2,0.31621459575098126,155.0,False,False,False,False,False,False
407,105,L47284,L,298.8,0.3162145957567971,66.0,False,False,False,False,False,False
408,7713,L54892,L,300.5,0.31621459575996985,73.0,False,False,False,False,False,False
409,6772,M21631,M,300.0085898275486,0.31621459577637684,28.0,False,False,False,False,False,False
410,9956,M24815,M,298.2,0.3162145957576153,124.0,False,False,False,False,False,False
411,2509,L49688,L,299.0,0.31621459576598165,14.0,False,False,False,False,False,False
412,9055,M23914,M,297.3,0.316214595761259,87.0,False,False,False,False,False,False
413,6463,H35876,H,300.6,0.31621459575898164,97.0,False,False,False,False,False,False
414,7136,L54315,L,300.5,0.3162145957563067,122.0,False,False,False,False,False,False
415,8287,M23146,M,298.8,0.31621459576855954,4.0,False,False,False,False,False,False
416,4690,M19549,M,303.4,0.3162145957633626,114.0,False,False,False,False,False,False
417,7368,M22227,M,299.5,0.3162145957495628,67.0,False,False,False,False,False,False
418,4826,L52005,L,303.3,0.3162145957690792,18.0,False,False,False,False,False,False
419,7589,L54768,L,300.4,0.31621459577732947,195.0,False,False,False,False,False,False
420,9023,L56202,L,297.4,0.31621459576273875,7.0,False,False,False,False,False,False
421,6035,M20894,M,300.6,0.31621459575216726,88.0,False,False,False,False,False,False
422,27,L47206,L,299.1,0.316214595760741,75.0,False,False,False,False,False,False
423,1334,M16193,M,299.0,0.31621459576326,223.0,False,False,False,False,False,False
424,4264,L51443,L,302.6,0.31621459576620164,139.0,False,False,False,False,False,False
425,7139,L54318,L,300.6,0.31621459574335103,130.0,False,False,False,False,False,False
426,8458,L55637,L,298.6,0.31621459575249705,38.0,False,False,False,False,False,False
427,5246,L52425,L,303.6,0.3162145957641148,54.0,False,False,False,False,False,False
428,825,L48004,L,296.6,0.3162145957558063,156.0,False,False,False,False,False,False
429,5099,L52278,L,304.2,0.31621459575847066,98.0,False,False,False,False,False,False
430,3825,L51004,L,302.3,0.31621459576620164,108.0,False,False,False,False,False,False
431,1088,H30501,H,296.9,0.3162145957627915,206.0,True,True,False,False,False,False
432,757,L47936,L,296.8,0.3162145957645521,227.0,False,False,False,False,False,False
434,2728,L49907,L,299.7,0.31621459575566147,127.0,False,False,False,False,False,False
435,7155,L54334,L,300.3,0.31621459575898164,174.0,False,False,False,False,False,False
436,5582,M20441,M,302.5,0.31621459575707295,37.0,False,False,False,False,False,False
437,5877,L53056,L,301.5,0.31621459575507355,121.0,False,False,False,False,False,False
438,5310,M20169,M,303.9,0.3162145957547744,215.0,True,True,False,False,False,False
439,5294,M20153,M,303.9,0.31621459575774896,171.0,False,False,False,False,False,False
440,1591,L48770,L,298.2,0.31621459575984867,207.0,False,False,False,False,False,False
441,1502,M16361,M,298.0,0.3162145957558063,201.0,False,False,False,False,False,False
442,2817,L49996,L,300.1,0.31621459575566147,127.0,False,False,False,False,False,False
443,2753,M17612,M,299.7,0.3162145957739054,189.0,False,False,False,False,False,False
444,8488,L55667,L,298.4,0.316214595752415,117.0,False,False,False,False,False,False
445,7284,M22143,M,300.0,0.3162145957563067,68.0,False,False,False,False,False,False
446,5987,L53166,L,300.6,0.3162145957560935,200.0,False,False,False,False,False,False
447,1789,L48968,L,298.3,0.31621459575623584,65.0,False,False,False,False,False,False
449,8236,M23095,M,299.2,0.3162145957563067,85.0,False,False,False,False,False,False
450,7339,L54518,L,299.8,0.3162145957597879,215.0,False,False,False,False,False,False
451,5844,L53023,L,301.5,0.3162145957693682,39.0,False,False,False,False,False,False
452,9875,M24734,M,298.9,0.31621459575672767,112.0,False,False,False,False,False,False
453,957,H30370,H,295.6,0.31621459576671834,76.0,False,False,False,False,False,False
454,8905,L56084,L,297.4,0.3162145957645521,154.0,False,False,False,False,False,False
455,5761,M20620,M,301.9,0.3162145957613157,63.0,False,False,False,False,False,False
456,6741,L53920,L,301.8,0.31621459575439553,156.0,False,False,False,False,False,False
457,6959,L54138,L,300.6,0.3162145957635154,87.0,False,False,False,False,False,False
458,7575,L54754,L,300.4,0.31621459575923283,162.0,False,False,False,False,False,False
459,2569,L49748,L,299.6,0.3162145957567971,160.0,False,False,False,False,False,False
460,4257,M19116,M,302.6,0.31621459576488503,119.0,False,False,False,False,False,False
461,2612,L49791,L,299.4,0.31621459577627786,55.0,False,False,False,False,False,False
462,1592,L48771,L,300.0085898275486,0.3162145957491972,209.0,False,False,False,False,False,False
463,4169,L51348,L,302.2,0.31621459576671834,108.0,False,False,False,False,False,False
464,7416,L54595,L,300.1,0.31621459575935734,188.0,False,False,False,False,False,False
465,8089,L55268,L,300.1,0.316214595749289,149.0,False,False,False,False,False,False
466,3947,M18806,M,302.2,0.3162145957677851,2.0,False,False,False,False,False,False
467,1411,M16270,M,298.9,0.3162145957580798,189.0,False,False,False,False,False,False
468,3557,L50736,L,301.9,0.31621459577056843,66.0,False,False,False,False,False,False
469,1749,H31162,H,298.4,0.316214595766462,166.0,False,False,False,False,False,True
470,9886,L57065,L,298.8,0.31621459576589284,143.0,False,False,False,False,False,False
471,495,L47674,L,297.6,0.3162145957464071,199.0,False,False,False,False,False,False
472,2383,L49562,L,299.1,0.31621459576535027,121.0,False,False,False,False,False,False
473,6269,L53448,L,300.9,0.3162145957660259,25.0,False,False,False,False,False,False
474,5402,M20261,M,302.6,0.31621459575707295,253.0,True,True,False,False,True,False
475,5043,L52222,L,304.1,0.3162145957638175,146.0,False,False,False,False,False,False
476,9644,L56823,L,299.4,0.3162145957605655,175.0,False,False,False,False,False,False
477,8016,M22875,M,301.0,0.31621459576326,190.0,False,False,False,False,False,False
478,3345,L50524,L,301.4,0.3162145957695813,170.0,False,False,False,False,False,False
479,4418,L51597,L,302.6,0.3162145957501028,80.0,True,False,True,True,False,False
480,558,M15417,M,297.5,0.3162145957555887,139.0,False,False,False,False,False,False
481,2909,L50088,L,300.7,0.3162145957378774,120.0,False,False,False,False,False,False
482,6499,H35912,H,300.8,0.31621459577781114,194.0,False,False,False,False,False,False
483,6155,M21014,M,301.0,0.3162145957715199,179.0,False,False,False,False,False,False
484,1826,M16685,M,298.0,0.3162145957720885,163.0,False,False,False,False,False,False
485,9646,L56825,L,299.4,0.3162145957710209,179.0,False,False,False,False,False,False
486,195,M15054,M,298.2,0.316214595784029,86.0,True,False,False,True,False,False
487,348,L47527,L,297.5,0.31621459576252625,37.0,False,False,False,False,False,False
488,5033,M19892,M,300.0085898275486,0.31621459576915195,116.0,False,False,False,False,False,False
489,9422,M24281,M,298.1,0.3162145957515805,17.0,False,False,False,False,False,False
490,6825,L54004,L,300.0085898275486,0.3162145957707318,108.0,False,False,False,False,False,False
491,7378,L54557,L,299.5,0.3162145957486403,92.0,False,False,False,False,False,False
492,565,H29978,H,297.6,0.3162145957682158,155.0,False,False,False,False,False,False
493,7773,H37186,H,300.3,0.31621459575774896,29.0,False,False,False,False,False,False
494,46,L47225,L,298.8,0.31621459575935734,108.0,False,False,False,False,False,False
495,9348,M24207,M,298.2,0.31621459575507355,23.0,False,False,False,False,False,False
496,2104,M16963,M,299.3,0.31621459575106764,49.0,False,False,False,False,False,False
497,8284,H37697,H,298.9,0.31621459576598165,221.0,False,False,False,False,False,False
498,1412,L48591,L,298.9,0.3162145957760154,192.0,False,False,False,False,False,False
499,9841,H39254,H,298.3,0.31621459575917027,16.0,False,False,False,False,False,False
500,8038,L55217,L,300.0085898275486,0.31621459576544186,17.0,False,False,False,False,False,False
501,1935,L49114,L,300.0085898275486,0.3162145957692965,40.0,False,False,False,False,False,False
502,5702,M20561,M,302.5,0.3162145957484524,125.0,False,False,False,False,False,False
503,1571,L48750,L,298.2,0.31621459575693545,158.0,False,False,False,False,False,False
504,2237,M17096,M,299.3,0.3162145957547744,186.0,False,False,False,False,False,False
505,3103,L50282,L,299.9,0.31621459575401106,198.0,False,False,False,False,False,False
506,7961,H37374,H,300.0085898275486,0.31621459575948124,52.0,False,False,False,False,False,False
507,3582,M18441,M,300.0085898275486,0.31621459575741334,128.0,False,False,False,False,False,False
508,1765,H31178,H,300.0085898275486,0.3162145957455919,0.0,False,False,False,False,False,False
509,2741,L49920,L,299.6,0.31621459576148514,160.0,False,False,False,False,False,False
510,9227,L56406,L,298.0,0.31621459577315303,122.0,False,False,False,False,False,False
511,888,H30301,H,300.0085898275486,0.31621459577959415,105.0,False,False,False,False,False,False
512,4939,M19798,M,303.5,0.3162145957655784,98.0,False,False,False,False,False,False
513,6267,L53446,L,300.8,0.31621459575036914,21.0,False,False,False,False,False,False
514,5015,L52194,L,303.8,0.31621459575693545,72.0,False,False,False,False,False,False
515,284,L47463,L,298.2,0.3162145957580798,88.0,False,False,False,False,False,False
516,3881,L51060,L,302.5,0.3162145957650726,35.0,False,False,False,False,False,False
517,1998,L49177,L,298.3,0.3162145957683313,0.0,False,False,False,False,False,False
518,4348,H33761,H,301.9,0.3162145957702021,126.0,False,False,False,False,False,False
519,3521,L50700,L,301.9,0.3162145957682158,191.0,False,False,False,False,False,False
520,9317,H38730,H,298.5,0.31621459575439553,155.0,False,False,False,False,False,False
521,7771,L54950,L,300.3,0.31621459576273875,25.0,False,False,False,False,False,False
522,4716,L51895,L,303.4,0.31621459575853517,180.0,False,False,False,False,False,False
523,4679,H34092,H,300.0085898275486,0.31621459575853517,85.0,False,False,False,False,False,False
524,2905,L50084,L,300.6,0.31621459578288996,111.0,False,False,False,False,False,False
525,8201,L55380,L,300.0085898275486,0.31621459575507355,0.0,False,False,False,False,False,False
526,5649,L52828,L,300.0085898275486,0.316214595753145,203.0,False,False,False,False,False,False
527,6533,H35946,H,301.2,0.31621459574892,69.0,False,False,False,False,False,False
528,4752,L51931,L,303.3,0.31621459576062416,36.0,False,False,False,False,False,False
529,8340,M23199,M,298.8,0.31621459575996985,154.0,False,False,False,False,False,False
